i,j,y,t,l,k,alpha,psi
4246,35,0.2866410465119066,3,4,1,0.967421566101701,-0.9084578685373851
4246,0,-1.5388357495516063,4,4,0,0.967421566101701,-1.335177736118937
4247,92,-0.26383408037098405,0,1,4,-0.43072729929545756,-0.11418529432142838
4247,92,-0.07546883125604698,1,1,4,-0.43072729929545756,-0.11418529432142838
4247,92,0.5845853836468398,2,1,4,-0.43072729929545756,-0.11418529432142838
4247,92,0.41157327404779287,3,1,4,-0.43072729929545756,-0.11418529432142838
4247,92,-0.3229977944411129,4,1,4,-0.43072729929545756,-0.11418529432142838
4248,14,-2.0653117523897606,0,0,0,-0.967421566101701,-1.335177736118937
4248,14,-3.5915940450645403,1,0,0,-0.967421566101701,-1.335177736118937
4248,14,-3.0972209626339393,2,0,0,-0.967421566101701,-1.335177736118937
4248,8,-1.885004398529275,3,0,0,-0.967421566101701,-1.335177736118937
4248,8,-2.7056248063489314,4,0,0,-0.967421566101701,-1.335177736118937
4249,192,2.1651840427615707,0,3,9,0.43072729929545744,1.3351777361189363
4249,196,1.1365857820136462,1,3,9,0.43072729929545744,1.3351777361189363
4249,156,0.8077112372798235,2,3,7,0.43072729929545744,0.6045853465832371
4249,156,0.9370411065021895,3,3,7,0.43072729929545744,0.6045853465832371
4249,197,3.5184403728593114,4,3,9,0.43072729929545744,1.3351777361189363
4250,23,-0.5046264807238175,0,2,1,0.0,-0.9084578685373851
4250,121,-0.5573602525391579,1,2,6,0.0,0.3487556955170447
4250,121,-0.34625677271040317,2,2,6,0.0,0.3487556955170447
4250,121,1.3417127895535903,3,2,6,0.0,0.3487556955170447
4250,105,-0.6325896054648514,4,2,5,0.0,0.11418529432142824
4251,162,1.8349304352518745,0,4,8,0.967421566101701,0.9084578685373853
4251,149,0.1821682372557829,1,4,7,0.967421566101701,0.6045853465832371
4251,149,1.1546863905519973,2,4,7,0.967421566101701,0.6045853465832371
4251,145,4.393904401060461,3,4,7,0.967421566101701,0.6045853465832371
4251,145,1.5728898979615262,4,4,7,0.967421566101701,0.6045853465832371
4252,24,-0.7357022802929032,0,1,1,-0.43072729929545756,-0.9084578685373851
4252,159,0.02623358259544284,1,1,8,-0.43072729929545756,0.9084578685373853
4252,175,1.619309044451149,2,1,8,-0.43072729929545756,0.9084578685373853
4252,175,2.339080322344925,3,1,8,-0.43072729929545756,0.9084578685373853
4252,175,-0.12353776501884878,4,1,8,-0.43072729929545756,0.9084578685373853
4253,114,0.23436510226438823,0,1,5,-0.43072729929545756,0.11418529432142824
4253,144,-0.08245621416192522,1,1,7,-0.43072729929545756,0.6045853465832371
4253,144,1.5626593295576028,2,1,7,-0.43072729929545756,0.6045853465832371
4253,92,-0.6883980962644412,3,1,4,-0.43072729929545756,-0.11418529432142838
4253,42,-1.2546616587476682,4,1,2,-0.43072729929545756,-0.6045853465832371
4254,60,-0.7066824085179928,0,2,3,0.0,-0.3487556955170447
4254,60,0.7448272826705038,1,2,3,0.0,-0.3487556955170447
4254,28,1.1357654271208832,2,2,1,0.0,-0.9084578685373851
4254,28,0.011223639112251327,3,2,1,0.0,-0.9084578685373851
4254,28,-0.5385002472081579,4,2,1,0.0,-0.9084578685373851
4255,179,1.6451241268651615,0,4,9,0.967421566101701,1.3351777361189363
4255,158,1.1408313569935824,1,4,8,0.967421566101701,0.9084578685373853
4255,158,1.9408916944738783,2,4,8,0.967421566101701,0.9084578685373853
4255,158,0.06313968233428158,3,4,8,0.967421566101701,0.9084578685373853
4255,180,3.057260320859201,4,4,9,0.967421566101701,1.3351777361189363
4256,123,1.270900473616479,0,1,6,-0.43072729929545756,0.3487556955170447
4256,97,-0.09201987039866644,1,1,4,-0.43072729929545756,-0.11418529432142838
4256,62,0.32613658210164853,2,1,3,-0.43072729929545756,-0.3487556955170447
4256,62,0.7489152359895433,3,1,3,-0.43072729929545756,-0.3487556955170447
4256,133,-2.52788114595875,4,1,6,-0.43072729929545756,0.3487556955170447
4257,101,0.39953954300612504,0,4,5,0.967421566101701,0.11418529432142824
4257,154,1.7309205625387025,1,4,7,0.967421566101701,0.6045853465832371
4257,154,1.0748352965844332,2,4,7,0.967421566101701,0.6045853465832371
4257,154,1.5825724821092595,3,4,7,0.967421566101701,0.6045853465832371
4257,154,1.8632387154008554,4,4,7,0.967421566101701,0.6045853465832371
4258,1,-2.3172903101245383,0,1,0,-0.43072729929545756,-1.335177736118937
4258,1,-0.5571849736005583,1,1,0,-0.43072729929545756,-1.335177736118937
4258,124,0.27863509122178065,2,1,6,-0.43072729929545756,0.3487556955170447
4258,124,-0.8579601417034103,3,1,6,-0.43072729929545756,0.3487556955170447
4258,124,-0.17520209415575064,4,1,6,-0.43072729929545756,0.3487556955170447
4259,171,1.5755002043005522,0,4,8,0.967421566101701,0.9084578685373853
4259,171,2.583277052206932,1,4,8,0.967421566101701,0.9084578685373853
4259,171,1.8653083946449005,2,4,8,0.967421566101701,0.9084578685373853
4259,185,1.6265492604255223,3,4,9,0.967421566101701,1.3351777361189363
4259,184,3.6111229546146326,4,4,9,0.967421566101701,1.3351777361189363
4260,60,-0.33742495289820906,0,2,3,0.0,-0.3487556955170447
4260,135,0.6923431008774661,1,2,6,0.0,0.3487556955170447
4260,135,-0.1516404996728135,2,2,6,0.0,0.3487556955170447
4260,62,-0.04392286742741103,3,2,3,0.0,-0.3487556955170447
4260,62,-0.10845632910409997,4,2,3,0.0,-0.3487556955170447
4261,97,2.1130721827033083,0,3,4,0.43072729929545744,-0.11418529432142838
4261,97,3.2469522814434244,1,3,4,0.43072729929545744,-0.11418529432142838
4261,39,-0.10387849236785807,2,3,1,0.43072729929545744,-0.9084578685373851
4261,21,0.2776922910229411,3,3,1,0.43072729929545744,-0.9084578685373851
4261,86,1.5874709971384344,4,3,4,0.43072729929545744,-0.11418529432142838
4262,146,-0.8260880481309331,0,0,7,-0.967421566101701,0.6045853465832371
4262,23,-2.4321047517029446,1,0,1,-0.967421566101701,-0.9084578685373851
4262,58,-2.2549114232142964,2,0,2,-0.967421566101701,-0.6045853465832371
4262,58,-2.2553250366889204,3,0,2,-0.967421566101701,-0.6045853465832371
4262,58,-2.8385497253559335,4,0,2,-0.967421566101701,-0.6045853465832371
4263,161,0.16739681935480744,0,3,8,0.43072729929545744,0.9084578685373853
4263,184,1.9482634269120584,1,3,9,0.43072729929545744,1.3351777361189363
4263,184,0.5195317889391289,2,3,9,0.43072729929545744,1.3351777361189363
4263,184,0.6493054436114496,3,3,9,0.43072729929545744,1.3351777361189363
4263,184,2.020601333248837,4,3,9,0.43072729929545744,1.3351777361189363
4264,137,-0.09357442796471571,0,4,6,0.967421566101701,0.3487556955170447
4264,137,0.671571302230311,1,4,6,0.967421566101701,0.3487556955170447
4264,166,1.988667109968532,2,4,8,0.967421566101701,0.9084578685373853
4264,116,2.3027446029262677,3,4,5,0.967421566101701,0.11418529432142824
4264,134,0.656454466529063,4,4,6,0.967421566101701,0.3487556955170447
4265,15,-0.9057591257136015,0,1,0,-0.43072729929545756,-1.335177736118937
4265,26,-3.0836833472013088,1,1,1,-0.43072729929545756,-0.9084578685373851
4265,2,-1.6941998194347476,2,1,0,-0.43072729929545756,-1.335177736118937
4265,27,1.8557986866697262,3,1,1,-0.43072729929545756,-0.9084578685373851
4265,98,-0.5049671979980906,4,1,4,-0.43072729929545756,-0.11418529432142838
4266,117,-1.8016913758208626,0,2,5,0.0,0.11418529432142824
4266,43,-0.20447706534380666,1,2,2,0.0,-0.6045853465832371
4266,43,0.24724795486673046,2,2,2,0.0,-0.6045853465832371
4266,36,0.003233373485967528,3,2,1,0.0,-0.9084578685373851
4266,44,-2.3860546580806847,4,2,2,0.0,-0.6045853465832371
4267,144,-0.4853551959630975,0,2,7,0.0,0.6045853465832371
4267,183,-0.5209401393566782,1,2,9,0.0,1.3351777361189363
4267,183,2.8432996358011327,2,2,9,0.0,1.3351777361189363
4267,183,-0.4999220809037459,3,2,9,0.0,1.3351777361189363
4267,126,-1.4450160166866193,4,2,6,0.0,0.3487556955170447
4268,50,-1.3597748209435037,0,2,2,0.0,-0.6045853465832371
4268,145,-0.12977165390976808,1,2,7,0.0,0.6045853465832371
4268,145,1.1343129246069439,2,2,7,0.0,0.6045853465832371
4268,145,1.5986201946655436,3,2,7,0.0,0.6045853465832371
4268,185,-0.6450263363576167,4,2,9,0.0,1.3351777361189363
4269,197,-0.011720958022459427,0,1,9,-0.43072729929545756,1.3351777361189363
4269,197,2.4132519900324,1,1,9,-0.43072729929545756,1.3351777361189363
4269,197,1.5507060992027353,2,1,9,-0.43072729929545756,1.3351777361189363
4269,197,1.5822652775613189,3,1,9,-0.43072729929545756,1.3351777361189363
4269,197,0.45289787432356865,4,1,9,-0.43072729929545756,1.3351777361189363
4270,29,-1.5047833330827016,0,0,1,-0.967421566101701,-0.9084578685373851
4270,29,-2.2224601737280465,1,0,1,-0.967421566101701,-0.9084578685373851
4270,56,-1.750783640591483,2,0,2,-0.967421566101701,-0.6045853465832371
4270,56,-1.2752468290414558,3,0,2,-0.967421566101701,-0.6045853465832371
4270,56,-0.0794353282533744,4,0,2,-0.967421566101701,-0.6045853465832371
4271,66,-0.7868315297032407,0,1,3,-0.43072729929545756,-0.3487556955170447
4271,53,-0.9554253294807165,1,1,2,-0.43072729929545756,-0.6045853465832371
4271,121,0.530141755174058,2,1,6,-0.43072729929545756,0.3487556955170447
4271,98,-1.1307645896293992,3,1,4,-0.43072729929545756,-0.11418529432142838
4271,189,0.9017757308337596,4,1,9,-0.43072729929545756,1.3351777361189363
4272,145,2.1009935531061377,0,4,7,0.967421566101701,0.6045853465832371
4272,31,1.6560172038915952,1,4,1,0.967421566101701,-0.9084578685373851
4272,31,-0.7086066477185846,2,4,1,0.967421566101701,-0.9084578685373851
4272,127,0.6257121913003661,3,4,6,0.967421566101701,0.3487556955170447
4272,127,1.5984819858730728,4,4,6,0.967421566101701,0.3487556955170447
4273,118,0.1487274158818166,0,4,6,0.967421566101701,0.3487556955170447
4273,90,1.4061114183403354,1,4,4,0.967421566101701,-0.11418529432142838
4273,179,1.5487472831276972,2,4,9,0.967421566101701,1.3351777361189363
4273,179,3.578910974280281,3,4,9,0.967421566101701,1.3351777361189363
4273,179,2.666272209493183,4,4,9,0.967421566101701,1.3351777361189363
4274,46,-0.7198875876527763,0,0,2,-0.967421566101701,-0.6045853465832371
4274,46,-1.5382472699450953,1,0,2,-0.967421566101701,-0.6045853465832371
4274,69,-0.9780118792756349,2,0,3,-0.967421566101701,-0.3487556955170447
4274,83,-0.04427103678847155,3,0,4,-0.967421566101701,-0.11418529432142838
4274,101,-0.6444914362120134,4,0,5,-0.967421566101701,0.11418529432142824
4275,165,2.844016642900118,0,3,8,0.43072729929545744,0.9084578685373853
4275,104,-0.9574565049682284,1,3,5,0.43072729929545744,0.11418529432142824
4275,104,0.4806951536001771,2,3,5,0.43072729929545744,0.11418529432142824
4275,104,1.1047067080069797,3,3,5,0.43072729929545744,0.11418529432142824
4275,104,1.4983482332447813,4,3,5,0.43072729929545744,0.11418529432142824
4276,40,-0.07692511796445113,0,3,2,0.43072729929545744,-0.6045853465832371
4276,40,0.3272895473335284,1,3,2,0.43072729929545744,-0.6045853465832371
4276,40,-2.2704744558797443,2,3,2,0.43072729929545744,-0.6045853465832371
4276,40,-0.7744042882421829,3,3,2,0.43072729929545744,-0.6045853465832371
4276,40,-0.8239400432028381,4,3,2,0.43072729929545744,-0.6045853465832371
4277,102,2.533204366067105,0,3,5,0.43072729929545744,0.11418529432142824
4277,105,-0.24874707794325213,1,3,5,0.43072729929545744,0.11418529432142824
4277,105,0.7110650189200876,2,3,5,0.43072729929545744,0.11418529432142824
4277,105,0.32255232743445905,3,3,5,0.43072729929545744,0.11418529432142824
4277,171,1.0974557151458475,4,3,8,0.43072729929545744,0.9084578685373853
4278,73,0.44336882504123454,0,1,3,-0.43072729929545756,-0.3487556955170447
4278,77,-0.8050793339378494,1,1,3,-0.43072729929545756,-0.3487556955170447
4278,77,-2.1316771165780466,2,1,3,-0.43072729929545756,-0.3487556955170447
4278,77,-0.7644716278393006,3,1,3,-0.43072729929545756,-0.3487556955170447
4278,77,-2.0463975646322217,4,1,3,-0.43072729929545756,-0.3487556955170447
4279,123,0.6526822685661583,0,2,6,0.0,0.3487556955170447
4279,123,0.36349455621303606,1,2,6,0.0,0.3487556955170447
4279,71,-1.877170128240604,2,2,3,0.0,-0.3487556955170447
4279,195,2.157001754577487,3,2,9,0.0,1.3351777361189363
4279,195,-0.45657033036339034,4,2,9,0.0,1.3351777361189363
4280,79,-1.2424565449284939,0,1,4,-0.43072729929545756,-0.11418529432142838
4280,79,-1.192014315761346,1,1,4,-0.43072729929545756,-0.11418529432142838
4280,124,-0.5016165083277286,2,1,6,-0.43072729929545756,0.3487556955170447
4280,124,0.046285589055055615,3,1,6,-0.43072729929545756,0.3487556955170447
4280,93,0.24931592243557732,4,1,4,-0.43072729929545756,-0.11418529432142838
4281,47,-0.7512040260575736,0,1,2,-0.43072729929545756,-0.6045853465832371
4281,1,-3.4820680468371252,1,1,0,-0.43072729929545756,-1.335177736118937
4281,1,-0.5284356310457359,2,1,0,-0.43072729929545756,-1.335177736118937
4281,1,-1.2787423897260783,3,1,0,-0.43072729929545756,-1.335177736118937
4281,1,-2.015319136863375,4,1,0,-0.43072729929545756,-1.335177736118937
4282,97,0.5450080971397775,0,2,4,0.0,-0.11418529432142838
4282,109,-0.43045918308073283,1,2,5,0.0,0.11418529432142824
4282,109,-1.684229217575263,2,2,5,0.0,0.11418529432142824
4282,91,-0.6995007275979106,3,2,4,0.0,-0.11418529432142838
4282,91,1.0410791286332404,4,2,4,0.0,-0.11418529432142838
4283,48,-0.7169590760241059,0,2,2,0.0,-0.6045853465832371
4283,124,-1.2830119600750032,1,2,6,0.0,0.3487556955170447
4283,124,1.3523412748598405,2,2,6,0.0,0.3487556955170447
4283,80,-0.27510603869982075,3,2,4,0.0,-0.11418529432142838
4283,80,-1.5510126642533877,4,2,4,0.0,-0.11418529432142838
4284,171,2.117882440725537,0,4,8,0.967421566101701,0.9084578685373853
4284,118,1.3487204073957464,1,4,6,0.967421566101701,0.3487556955170447
4284,192,2.624674700347327,2,4,9,0.967421566101701,1.3351777361189363
4284,192,3.9080851569153685,3,4,9,0.967421566101701,1.3351777361189363
4284,192,1.9194989064328845,4,4,9,0.967421566101701,1.3351777361189363
4285,162,2.1243294348253436,0,3,8,0.43072729929545744,0.9084578685373853
4285,162,0.9326548106389538,1,3,8,0.43072729929545744,0.9084578685373853
4285,158,0.3422360505696814,2,3,8,0.43072729929545744,0.9084578685373853
4285,158,1.6219110520262223,3,3,8,0.43072729929545744,0.9084578685373853
4285,174,1.9579744226624607,4,3,8,0.43072729929545744,0.9084578685373853
4286,79,0.532519958498533,0,2,4,0.0,-0.11418529432142838
4286,79,-0.50568615003733,1,2,4,0.0,-0.11418529432142838
4286,37,-1.235081752243188,2,2,1,0.0,-0.9084578685373851
4286,38,-1.3106695763747742,3,2,1,0.0,-0.9084578685373851
4286,38,-0.8373604022131842,4,2,1,0.0,-0.9084578685373851
4287,121,2.35856824741406,0,4,6,0.967421566101701,0.3487556955170447
4287,121,0.9627492242346555,1,4,6,0.967421566101701,0.3487556955170447
4287,121,1.5306073446172295,2,4,6,0.967421566101701,0.3487556955170447
4287,177,2.6894895340416793,3,4,8,0.967421566101701,0.9084578685373853
4287,190,2.678148790406148,4,4,9,0.967421566101701,1.3351777361189363
4288,192,1.825535126053969,0,4,9,0.967421566101701,1.3351777361189363
4288,81,-0.27043141821619576,1,4,4,0.967421566101701,-0.11418529432142838
4288,177,4.410152375769136,2,4,8,0.967421566101701,0.9084578685373853
4288,160,2.7188494771624288,3,4,8,0.967421566101701,0.9084578685373853
4288,160,0.25367500366503104,4,4,8,0.967421566101701,0.9084578685373853
4289,168,2.0785644740490783,0,3,8,0.43072729929545744,0.9084578685373853
4289,168,0.5304585107773869,1,3,8,0.43072729929545744,0.9084578685373853
4289,78,-1.103418000294346,2,3,3,0.43072729929545744,-0.3487556955170447
4289,78,-1.5063031284379256,3,3,3,0.43072729929545744,-0.3487556955170447
4289,168,2.912005619956332,4,3,8,0.43072729929545744,0.9084578685373853
4290,148,0.5710657013074243,0,3,7,0.43072729929545744,0.6045853465832371
4290,148,0.645696175675726,1,3,7,0.43072729929545744,0.6045853465832371
4290,148,2.2107223622090055,2,3,7,0.43072729929545744,0.6045853465832371
4290,148,1.2581644395904714,3,3,7,0.43072729929545744,0.6045853465832371
4290,148,2.3498686747955846,4,3,7,0.43072729929545744,0.6045853465832371
4291,96,-0.8890901887827127,0,0,4,-0.967421566101701,-0.11418529432142838
4291,96,-1.4639129096028154,1,0,4,-0.967421566101701,-0.11418529432142838
4291,106,0.6544791382339596,2,0,5,-0.967421566101701,0.11418529432142824
4291,29,-2.7644622693383463,3,0,1,-0.967421566101701,-0.9084578685373851
4291,29,-1.5538794907923734,4,0,1,-0.967421566101701,-0.9084578685373851
4292,71,-0.8079914737311679,0,1,3,-0.43072729929545756,-0.3487556955170447
4292,71,-1.3242408749001955,1,1,3,-0.43072729929545756,-0.3487556955170447
4292,71,-0.6712317348917327,2,1,3,-0.43072729929545756,-0.3487556955170447
4292,71,-0.25193804834213684,3,1,3,-0.43072729929545756,-0.3487556955170447
4292,167,-0.4063328361514716,4,1,8,-0.43072729929545756,0.9084578685373853
4293,129,0.6965572868839263,0,0,6,-0.967421566101701,0.3487556955170447
4293,73,-0.16134609629308816,1,0,3,-0.967421566101701,-0.3487556955170447
4293,9,-2.403324274622036,2,0,0,-0.967421566101701,-1.335177736118937
4293,9,-3.0914285968998247,3,0,0,-0.967421566101701,-1.335177736118937
4293,11,-2.829542460300364,4,0,0,-0.967421566101701,-1.335177736118937
4294,132,1.9096075275502122,0,4,6,0.967421566101701,0.3487556955170447
4294,172,0.7102272671157015,1,4,8,0.967421566101701,0.9084578685373853
4294,172,0.45956625009757546,2,4,8,0.967421566101701,0.9084578685373853
4294,147,1.3419349473824358,3,4,7,0.967421566101701,0.6045853465832371
4294,147,3.5586914228618785,4,4,7,0.967421566101701,0.6045853465832371
4295,80,0.3650495508707432,0,1,4,-0.43072729929545756,-0.11418529432142838
4295,72,-0.7942969045251762,1,1,3,-0.43072729929545756,-0.3487556955170447
4295,34,0.7601741746455286,2,1,1,-0.43072729929545756,-0.9084578685373851
4295,34,-0.6662633288322501,3,1,1,-0.43072729929545756,-0.9084578685373851
4295,10,-1.4591555663771467,4,1,0,-0.43072729929545756,-1.335177736118937
4296,162,0.9691501418198786,0,2,8,0.0,0.9084578685373853
4296,162,0.9073039025184637,1,2,8,0.0,0.9084578685373853
4296,162,0.7772786860444435,2,2,8,0.0,0.9084578685373853
4296,106,-2.016959414255172,3,2,5,0.0,0.11418529432142824
4296,143,0.4170194857908208,4,2,7,0.0,0.6045853465832371
4297,71,-0.2548219233405417,0,3,3,0.43072729929545744,-0.3487556955170447
4297,178,4.18642781233811,1,3,9,0.43072729929545744,1.3351777361189363
4297,126,0.9259408448247639,2,3,6,0.43072729929545744,0.3487556955170447
4297,131,0.46320216105632,3,3,6,0.43072729929545744,0.3487556955170447
4297,131,1.1722049368248544,4,3,6,0.43072729929545744,0.3487556955170447
4298,105,-0.7391542264485789,0,2,5,0.0,0.11418529432142824
4298,170,3.2264581517663484,1,2,8,0.0,0.9084578685373853
4298,170,3.3195330820618274,2,2,8,0.0,0.9084578685373853
4298,148,0.07772270266169823,3,2,7,0.0,0.6045853465832371
4298,137,0.2835268808296826,4,2,6,0.0,0.3487556955170447
4299,148,2.193844463525501,0,3,7,0.43072729929545744,0.6045853465832371
4299,148,0.9304593134038563,1,3,7,0.43072729929545744,0.6045853465832371
4299,161,2.9517184159604613,2,3,8,0.43072729929545744,0.9084578685373853
4299,108,2.44475736251835,3,3,5,0.43072729929545744,0.11418529432142824
4299,108,0.14403836024223338,4,3,5,0.43072729929545744,0.11418529432142824
4300,174,1.010892033985503,0,1,8,-0.43072729929545756,0.9084578685373853
4300,174,0.32948703264365464,1,1,8,-0.43072729929545756,0.9084578685373853
4300,174,0.7951840890853902,2,1,8,-0.43072729929545756,0.9084578685373853
4300,174,1.491326212806322,3,1,8,-0.43072729929545756,0.9084578685373853
